@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,16'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute mu2 numeric
@attribute A2 numeric
@attribute sigma4 numeric

@data
7885,140,1357.14,4,4,0,1,6,82.740643,102.877729,8,0.579894,18,2.063006,1.411765
7892,8,1380.95,4,4,0,1,6,118.858298,106.04906,8,1.092987,18,3.251153,1.008403
7912,91,2714.29,6,4,3,1,6,142.136017,180.785,9,1.188619,18,3.212923,1.142857
7953,18,1357.14,5,4,2,4,5,169.739243,135.283518,6,2.614313,19,1.440018,0.674157
7961,60,1357.14,8,4,0,4,5,87.058544,54.285008,8,0.879417,18,1.457964,2.068966
7984,40,1904.76,7,4,0,4,5,122.503669,70.168112,7,0.909158,19,1.555535,2.173913
8019,120,714.29,6,4,0,2,5,251.837352,210.352203,6,2.26892,19,2.82063,0.952381
8263,37,871.46,9,4,0,4,4,202.547158,165.16317,7,1.732691,18,2.216101,2.033898
8266,70,2265.8,5,4,0,1,4,130.41229,87.714796,6,1.040487,18,1.657287,2.857143
8270,88,2178.65,4,4,3,2,5,128.191063,142.727354,6,1.469787,19,3.046844,1.282051
8299,70,3028.32,4,4,1,1,3,86.95238,110.735929,6,0.42567,18,0.895959,2.5
8300,45,7625.27,9,4,0,4,4,107.187753,78.433801,6,1.099688,20,1.364756,1.454545
8306,80,2222.22,0,4,0,4,4,159.030305,154.264536,8,0.980129,18,2.324181,1.538462
8316,117,6535.95,8,4,0,4,4,95.831153,79.150735,6,1.604309,19,2.731718,1.639344
8321,32,1089.32,3,4,0,4,4,538.241802,365.572204,8,4.279996,18,4.851061,2.857143
8323,20,653.59,4,4,0,4,5,102.399301,82.255655,6,0.703088,18,2.138007,2
8329,6,283.22,4,4,0,4,5,205.474214,87.703064,6,2.09662,18,2.239764,1.518987
8339,92,1742.92,9,4,0,1,4,238.186307,182.597493,6,1.398578,19,2.957564,1.754386
8340,54,0,5,4,0,4,4,110.247254,60.21198,8,1.153425,18,1.15625,1.395349
8343,48,1350.76,0,4,1,4,4,84.895792,53.558766,9,0.667647,18,0.995912,3.076923
8355,26,1350.76,12,6,1,4,10,150.705816,117.594924,6,0.782834,19,2.213148,1.388889
8359,56,8714.6,6,4,1,1,6,217.380184,174.919207,6,1.166978,19,1.364073,2.439024
8360,49,1089.32,5,4,1,4,6,123.360482,136.622605,5,2.093162,18,2.512754,1.5
8362,26,1089.32,7,4,1,4,7,86.066589,105.827769,6,0.462295,18,0.665957,2.307692
8365,88,2178.65,1,4,1,1,6,74.040425,165.445255,8,0.297319,17,0.833955,2.333333
8366,55,1372.55,8,4,1,1,6,121.419203,132.406889,6,2.024176,18,1.332736,1.875
8368,90,6535.95,8,4,0,1,6,308.142148,324.564642,7,2.4216,19,3.405912,1.754386
8372,154,1633.99,3,0,2,2,12,382.26147,309.671397,7,2.40245,17,2.56506,2.089552
8378,88,1350.76,3,4,0,1,12,184.533049,215.185965,5,1.32542,18,2.477117,1.643836
8382,56,2440.09,6,4,1,4,8,321.531222,247.540041,6,3.146528,18,3.10934,2.105263
8385,155,14161.22,4,5,3,1,10,311.229023,305.272576,5,3.288817,19,2.333516,2.777778
8387,14,283.22,4,4,0,4,10,192.058971,304.604742,5,1.848307,18,1.142549,3.076923
8388,109,1089.32,4,7,0,1,10,261.079617,239.428008,7,2.033407,16,1.923066,2.4
8390,21,871.46,4,4,1,4,3,80.767972,69.314279,6,1.931247,19,0.878291,2.173913
8391,54,1285.4,12,4,1,4,3,350.651283,296.491468,6,2.488321,15,2.460587,4.444444
8401,122,1350.76,4,0,2,2,10,244.121666,160.025975,6,0.976415,20,2.309461,2
8402,98,326.8,1,4,2,1,6,312.005134,281.792319,10,1.383343,18,2.313325,2.5
8404,22,1416.12,6,0,0,4,4,105.041473,78.330005,6,0.814118,18,0.990226,2.352941
8406,22,1633.99,5,4,0,4,10,73.657008,58.760277,6,1.938338,18,1.279603,1.764706
8408,64,3485.84,4,4,1,1,6,164.252871,155.111733,4,1.203641,18,1.812625,1.445783
8411,56,435.73,2,4,1,1,10,96.065722,52.27683,5,0.185231,18,0.596441,2.790698
8417,74,566.45,4,0,2,2,7,153.453308,154.344449,6,2.254859,19,2.4625,1
8418,36,2178.65,10,4,0,4,8,230.054493,244.077145,7,1.465504,18,2.068843,2.727273
8420,48,2832.24,7,4,2,2,10,129.015737,186.345779,6,0.973694,20,1.458101,1.311475
8421,70,12135.08,9,0,2,2,10,176.770053,223.430046,6,1.480821,18,2.368029,1.73913
8424,28,1350.76,3,4,1,4,10,251.259862,222.495064,6,2.704253,15,2.597029,1.764706
8426,31,2701.53,16,4,0,4,8,764.552794,534.150435,6,7.376665,17,8.970124,2.45614
8427,19,0,1,4,0,4,8,238.424048,206.542361,5,1.565925,18,2.543814,2.222222
8428,17,501.09,4,4,0,4,10,239.427064,149.964286,7,2.051993,17,2.499961,1.944444
8430,60,8714.6,7,4,1,4,8,297.166545,270.489702,8,1.445417,18,2.534554,1.714286
8432,27,2701.53,1,0,1,2,10,174.327126,145.584799,7,0.037381,19,0.406715,2.12766
8433,16,3050.11,1,4,1,4,10,159.340304,156.71371,8,0.586384,18,1.579889,2.307692
8439,36,2222.22,12,4,0,4,6,584.905115,371.540912,6,4.440193,18,8.047055,1.764706
8442,49,871.46,5,4,1,1,10,194.453736,333.299172,5,0.757573,20,1.138813,2.051282
8445,32,871.46,5,4,1,2,8,141.255517,133.6869,6,1.344256,17,3.030153,1.866667
8446,63,3572.98,6,4,1,1,8,199.335388,232.005565,7,1.489598,18,1.997755,2.068966
8449,34,1307.19,12,0,0,1,10,106.887337,96.977031,6,0.768517,19,1.52311,2.173913
8450,46,1742.92,10,0,0,1,5,123.725082,143.189455,6,1.723929,18,1.501697,1.846154
8465,40,2178.65,10,4,0,4,6,268.020316,167.216261,7,1.837266,18,5.025608,1.212121
8470,63,1742.92,3,4,0,1,6,106.1918,97.780667,7,0.448015,19,1.262312,2.083333
8474,24,1350.76,2,4,0,4,4,229.545979,67.982756,7,1.925308,18,1.132685,1.5
8476,72,1742.92,6,4,0,2,6,118.766992,98.074673,7,1.47902,19,1.685084,0.879121
8479,90,1350.76,2,4,0,4,7,136.147831,117.576028,6,1.516351,18,2.044458,2.181818
8483,32,3921.57,6,4,0,4,3,92.741112,85.558379,6,0.545147,18,1.32339,2
8487,20,4357.3,4,4,0,4,2,143.618236,61.896143,7,1.302876,19,1.87571,1.298701
8505,36,435.73,2,4,0,4,10,92.037249,57.601569,7,0.376914,19,1.446442,2.083333
8509,35,579.52,7,4,0,1,8,194.100447,84.824142,5,3.018223,18,3.555892,1.481481
8523,23,762.53,1,4,0,4,8,349.620797,259.221779,10,0.919983,19,3.294856,1.818182
8538,41,827.89,3,4,0,1,3,109.325334,110.887472,8,1.06057,18,1.617139,1.176471
8540,31,1633.99,12,4,0,4,4,132.129356,90.224615,7,1.636739,19,1.84807,1.351351
8577,50,2178.65,0,4,0,1,7,384.751657,357.590832,2,0.927709,18,1.074189,2.5
10159,100,566.45,9,4,0,4,4,184.34042,175.867939,9,1.121659,19,2.398532,1.923077
10160,130,871.46,5,4,0,1,5,78.250271,93.454195,7,0.368408,18,1.141592,2.181818
10163,60,2265.8,7,4,0,1,4,176.598219,96.723834,8,1.630596,18,3.296445,1.5
10169,34,653.59,5,4,0,1,8,119.724734,52.819803,6,0.786916,19,2.298129,1.923077
10172,47,1198.26,7,4,0,1,5,248.016771,136.813477,6,2.706013,19,2.63337,1.923077
10174,148,2614.38,4,4,0,1,5,160.065446,101.003369,4,0.294241,19,2.346987,2.325581
10175,31,1350.76,3,4,0,1,8,136.153878,52.548676,6,0.493276,19,1.118763,2.564103
10177,74,1655.77,13,4,0,1,5,286.742416,154.236222,6,0.901396,19,3.13207,1.538462
10178,207,3921.57,4,4,0,1,4,176.376206,119.595206,6,0.923424,18,1.995993,1.212121
10181,42,6100.22,6,4,0,4,5,113.033304,72.405683,4,1.262743,18,2.04407,1.764706
10189,22,1742.92,6,4,0,4,5,146.607455,74.732544,6,0.332864,19,2.160717,2.083333
10190,60,2178.65,5,4,0,1,5,259.622373,119.374966,4,0.440515,19,1.996073,2.272727
10191,106,1350.76,4,4,0,1,5,193.356311,91.254805,4,1.417567,20,2.207851,2.424242
10193,114,283.22,7,4,0,1,5,118.06865,78.881091,4,0.088131,19,1.278033,2.173913
10194,45,1851.85,4,4,0,5,3,199.108942,111.880212,6,0.795678,17,3.086474,2.295082
10197,51,1089.32,2,4,0,1,5,140.845356,111.079665,6,0.995859,18,1.342663,2.727273
10199,153,1350.76,3,4,0,1,5,114.346655,110.262035,8,0.56532,18,1.584186,2.666667
10200,46,2178.65,6,4,0,8,5,122.603097,68.709649,6,0.915962,19,1.414478,2.439024
10201,50,1742.92,5,4,0,1,5,94.746829,68.00616,7,0.310815,19,0.921126,2.564103
10204,84,718.95,6,4,0,1,6,148.606296,100.774129,6,0.515492,19,1.335397,2.222222
10207,84,0,3,4,0,1,5,98.047647,69.609761,1,0.042684,19,1.007407,1.785714
10210,85,4357.3,5,4,0,1,4,125.326515,111.55617,5,1.028702,19,1.729302,2.777778
10213,105,4357.3,6,4,0,1,5,99.503769,78.184872,6,1.895308,19,1.68552,1.470588
10223,91,1089.32,6,4,0,1,5,116.955919,67.58798,6,0.367433,19,2.206131,2.083333
10227,31,1350.76,1,4,0,1,5,460.198001,174.114675,6,1.217016,19,0.17904,1.290323
10241,82,1525.05,5,4,0,1,5,82.146933,64.616973,7,0.572827,18,1.224576,2.44898
10242,103,4357.3,8,4,0,1,5,137.680208,128.472918,4,0.312845,19,1.981755,1.666667
10245,257,11982.57,2,4,3,1,8,297.114927,251.574759,7,1.737992,20,5.074617,1.212121
10253,64,2222.22,2,4,0,1,5,154.743274,139.108178,6,0.41992,19,0.867157,2.083333
10256,111,2701.53,10,4,0,4,5,83.317456,77.863516,7,0.576368,18,1.30638,1.643836
10262,44,566.45,7,4,0,1,4,220.179376,213.986867,6,1.08351,18,2.662187,1.904762
10404,84,566.45,5,4,0,4,6,85.134317,51.707996,7,1.270356,19,1.58712,1.06383
10408,42,3267.97,2,4,2,1,6,161.822512,94.236753,7,0.347248,19,2.410855,2.380952
10413,42,1350.76,4,4,0,4,6,113.723114,113.167231,6,2.754399,18,1.744867,1.100917
10429,48,3921.57,10,4,0,1,7,294.485251,246.116437,7,2.093944,19,4.028155,1.724138
10437,32,1002.18,5,4,0,4,2,150.107444,71.074731,6,1.300909,18,2.054476,2.264151
10445,51,2178.65,5,4,0,2,4,143.101754,138.001149,6,2.191262,18,1.549787,1.791045
10446,75,6564.27,7,4,0,1,7,309.240139,180.254693,9,1.110477,19,3.080266,1.315789
10453,48,217.86,6,4,0,4,6,205.891611,117.542473,6,1.653303,19,2.907744,1.724138
10459,72,2178.65,6,4,0,4,1,124.500237,80.895007,7,0.732832,19,1.150093,1.785714
10460,68,2614.38,3,4,0,4,7,83.459345,74.23098,6,0.716962,18,1.402956,1.967213
10471,80,2614.38,9,4,0,2,7,424.639605,259.836044,6,3.294499,19,3.505584,2.380952
10472,50,4793.03,6,4,0,4,1,97.510169,56.302127,6,0.857094,20,1.362039,1.702128
10474,70,1633.99,4,4,0,4,6,112.088865,106.447171,6,1.145911,19,1.461058,1.369863
10478,80,566.45,15,4,0,4,6,421.935653,190.18458,8,2.810992,19,3.471728,1.960784
10479,47,283.22,7,4,0,1,7,198.005997,192.42728,7,1.091172,20,3.555705,1.111111
10481,42,3921.57,10,4,0,4,5,284.095983,197.923801,6,1.814359,20,2.234786,2.285714
10499,120,1089.32,6,4,0,2,6,229.054707,202.491298,6,1.811934,19,1.606591,1.298701
10506,52,2178.65,4,7,3,1,2,216.472212,249.299282,6,1.261066,18,2.290586,1.967213
10507,64,3921.57,3,7,3,6,2,302.352684,233.661693,7,1.101252,20,3.172957,1.568627
10509,52,3267.97,4,7,3,6,2,188.709789,192.382173,5,1.592289,19,2.302365,1.818182
10510,52,4901.96,4,7,3,6,3,497.825247,422.758493,10,3.261548,18,4.58037,2.264151
10511,54,1416.12,5,7,3,6,2,184.900273,195.062885,7,0.523891,16,1.283498,1.025641
10517,64,7625.27,1,7,3,6,2,288.024004,263.094999,6,1.796891,19,2.864799,1.587302
10519,54,4901.96,5,7,3,6,2,351.121704,336.059582,5,4.118898,18,3.238292,2.790698
10523,64,4901.96,3,7,3,6,2,160.72281,159.640633,6,1.969538,17,2.559646,3.5
10525,54,3921.57,3,7,3,6,2,345.44513,306.649409,7,3.005892,18,3.825672,2
10530,64,5991.29,4,7,3,6,2,547.905538,470.559096,7,2.214327,19,6.491165,2.564103
10531,64,1851.85,3,7,3,1,2,348.370259,318.867649,6,2.090744,19,1.84929,1.694915
10532,64,3921.57,5,7,3,6,3,511.316487,437.365359,7,4.946428,18,4.611646,2.608696
10535,64,7625.27,5,7,3,6,2,351.630184,332.836856,6,1.700014,18,6.086224,1.904762
10537,52,3267.97,3,7,3,6,3,165.178992,162.917609,6,1.897375,19,1.597455,2.222222
10538,52,2614.38,5,7,3,6,3,637.478176,522.899302,6,5.131317,18,11.975593,2.142857
10539,45,9259.26,7,7,3,6,3,472.422778,443.730654,6,1.759737,19,3.662944,1.754386
10540,64,4901.96,6,7,3,6,2,219.333533,209.21357,7,0.34512,18,0.724075,2.142857
10547,72,15468.41,8,7,3,6,3,394.665911,418.222717,6,1.21901,19,1.943034,2.564103
10548,72,3921.57,5,7,3,6,3,341.599212,344.617734,8,2.330632,22,2.147003,1.025641
10553,72,3050.11,3,7,3,6,3,260.16166,249.741919,8,0.977396,17,2.028197,2.5
10557,52,2505.45,4,7,3,6,3,246.877583,246.275509,8,0.779119,19,4.018486,1.538462
10559,64,7625.27,4,7,3,6,2,625.095507,523.661842,6,0.709501,21,4.232731,2.857143
10561,64,2832.24,2,7,3,6,3,374.891385,330.172578,7,1.339429,18,5.750063,1.818182
10563,64,3267.97,4,7,3,6,2,250.557463,241.965714,7,1.280281,17,2.949373,2.333333
10569,64,2832.24,5,7,3,6,2,323.621769,218.537051,7,1.338467,16,2.621296,2
10572,64,8474.95,11,7,3,6,2,506.849561,400.706517,7,1.406237,18,3.810107,2.926829
10573,64,9803.92,5,7,3,6,2,289.616049,231.250638,6,2.712686,18,3.200683,2.352941
10574,64,2287.58,3,7,3,6,2,532.121907,441.36305,6,5.340396,19,5.372178,1.960784
10578,52,3921.57,5,7,3,6,2,347.045041,251.101568,10,2.243225,19,2.827305,1.515152
10579,64,4466.23,5,7,3,6,3,376.510546,290.772889,10,1.950969,19,3.033032,1.666667
10580,64,2766.88,9,7,3,6,2,570.1602,419.529772,7,4.153167,18,4.146611,3.157895
10581,62,1416.12,2,7,3,6,2,211.553842,131.470514,10,0.583498,19,1.682919,3.636364
10583,52,1633.99,5,7,3,6,2,371.574423,284.538896,6,2.717877,18,3.831739,2.666667
10590,62,16339.87,4,7,3,6,7,275.998423,189.327995,8,2.545494,19,4.355221,1.351351
10593,75,26143.79,2,7,3,6,3,334.703977,233.255177,6,1.474828,22,3.830474,0.869565
10598,60,17429.19,3,7,3,6,2,554.094853,308.99107,10,2.515505,18,3.871779,2.608696
10600,58,17429.19,1,7,3,6,7,281.689364,243.737708,7,3.099426,17,1.984685,3
10604,110,5446.62,4,7,3,6,5,718.606252,462.867088,6,5.561691,18,5.678565,3.076923
10605,80,17429.19,2,7,3,2,1,196.106784,170.479339,7,2.367328,18,1.257382,3.030303
10606,90,21786.49,5,7,3,6,1,132.608624,77.87714,7,0.629979,19,1.655347,1.960784
10618,70,16339.87,5,7,3,6,3,471.185444,388.519397,7,6.983167,19,4.595344,2.040816
10621,100,13071.9,2,7,3,6,1,388.95964,262.115418,10,1.885767,18,5.527619,0.952381
10626,78,10893.25,6,7,3,6,1,643.573959,465.780225,10,3.741691,19,4.629728,1.052632
10627,68,7625.27,6,7,3,6,7,485.067307,387.497794,10,2.831247,19,2.741162,2.439024
10628,48,16339.87,2,7,3,2,1,369.722264,202.866797,7,5.477422,21,3.253317,1.395349
10644,85,20697.17,2,7,3,2,1,148.712119,172.56797,7,4.52068,19,3.76391,2.105263
10650,112,10893.25,3,7,3,6,7,605.744646,503.227622,7,3.231449,20,4.470696,2.105263
10651,62,23965.14,3,7,3,6,7,599.356743,467.705328,6,4.803183,19,5.972502,2.040816
10652,130,38126.36,3,7,3,2,8,647.738106,463.281202,6,2.530101,19,8.902929,2.380952
10657,62,8714.6,2,7,3,6,1,399.235244,324.614578,6,1.662254,20,5.818517,1.15942
10671,266,45751.63,6,7,3,2,4,1144.784692,1015.460013,7,11.771212,18,14.142006,1.73913
10672,350,50108.93,1,7,3,2,8,1042.884289,866.843882,8,6.105325,20,4.886965,2.051282
10674,254,45751.63,1,7,3,2,2,2822.514884,1160.677359,7,18.669509,19,13.889122,2.5
10680,293,32679.74,4,7,3,2,6,1520.117098,569.385246,7,15.745598,18,19.206332,2.553191
10689,320,57734.2,1,7,3,6,1,533.47147,407.305297,8,6.652582,19,1.147453,2.325581
10690,450,45751.63,2,7,3,2,2,1720.119205,1082.161024,7,17.164425,18,10.945588,2.926829
10691,519,64270.15,1,4,3,2,8,1889.188493,936.756522,7,18.499811,18,16.936564,2.222222
10694,450,57734.2,4,7,3,2,11,1281.947599,833.170084,6,8.792947,22,14.086625,1.428571
10696,450,45751.63,4,7,3,2,14,2232.760763,1212.705579,7,19.369821,21,16.423704,0.909091
10707,400,57734.2,1,7,3,2,13,517.042556,548.987039,7,1.850842,19,1.872299,2.105263
10708,440,45751.63,4,4,3,2,6,2383.678925,1073.332211,8,19.378335,21,17.216247,1.153846
10715,308,51198.26,3,7,3,2,5,1923.572754,1227.44173,9,7.573224,17,10.643064,2.745098
10716,187,70806.1,4,7,3,2,14,1089.380934,595.823435,6,14.735042,19,6.589591,2.631579
10718,320,64270.15,3,7,3,2,2,1818.72604,1265.535594,6,7.958124,18,11.944115,2.553191
10719,400,77342.05,3,7,3,2,1,2631.501285,1260.81064,10,6.79405,18,11.46147,3.076923
10722,320,64270.15,3,7,3,2,16,1286.150479,903.330173,8,9.804905,22,10.570964,0.888889
10726,400,45751.63,1,7,3,2,7,1258.113848,855.551878,6,14.878679,19,12.519595,2.325581
10727,550,70806.1,4,7,3,6,6,1078.788107,2143.079997,8,19.389483,18,18.353128,3.75
10736,700,87145.97,6,7,3,2,17,2435.121502,976.397395,9,16.233906,18,20.349662,2.352941
10743,340,77342.05,2,7,3,2,1,1401.702553,824.576359,8,14.683547,19,8.263826,2.083333
10751,300,51198.26,4,7,3,2,1,1281.810426,1113.774415,6,14.287186,19,8.870304,1.612903
10756,110,4901.96,2,7,3,6,26,752.285892,609.054597,8,3.882404,20,9.323863,1.481481
10757,90,50108.93,4,7,3,6,10,609.793147,538.548152,6,3.411754,19,4.368072,2.564103
10760,144,4901.96,7,7,3,6,27,531.363479,426.404708,6,3.73388,18,5.219301,1.481481
10762,72,1198.26,1,7,3,6,26,1438.966502,1064.489599,9,5.284001,20,9.374024,2.758621
10768,108,30501.09,2,7,3,6,25,661.478389,599.788467,7,1.064037,19,6.477313,2.564103
10770,162,25054.47,3,7,3,6,3,506.090554,463.345172,7,1.960285,19,3.210704,1.6
10772,80,5991.29,2,7,3,6,26,365.036524,276.992142,6,3.213544,20,5.290794,1.403509
10773,160,2069.72,1,7,3,6,12,540.74375,303.243662,8,3.31277,22,3.676659,2.857143
10774,72,11982.57,4,7,3,6,9,454.650475,364.542679,6,5.250316,18,4.582122,2.553191
10775,200,7080.61,2,7,3,6,26,416.530931,391.82505,6,1.923335,19,2.009313,1.492537
10776,160,4901.96,8,7,3,6,12,907.36934,754.31057,7,6.848894,18,7.995151,3.333333
10778,72,2287.58,3,7,3,6,10,766.337687,611.977537,10,3.41009,19,5.395129,2.564103
10779,160,7625.27,3,7,3,6,5,659.892779,538.68557,6,3.788617,19,6.633402,1.886792
10787,108,16448.8,7,7,3,6,12,609.738667,469.707391,7,0.829593,19,8.343225,1.694915
10788,108,20370.37,2,7,3,6,25,562.083915,474.61022,6,2.549125,18,6.699481,2.264151
10792,72,7407.41,8,7,3,6,25,639.976708,442.323478,6,5.491306,19,6.121514,1.515152
10794,72,7625.27,4,7,3,6,13,963.97714,730.803591,7,5.953038,19,7.352555,2.12766
10795,72,7625.27,5,7,3,6,1,375.610572,338.443448,7,2.285522,19,3.848251,2.564103
10796,72,11982.57,4,7,3,6,14,426.728729,317.447453,10,1.492969,19,5.273785,1.960784
10798,72,12527.23,6,7,3,6,27,752.573945,610.630699,7,3.230258,19,3.099679,2.564103
10799,72,4901.96,4,7,3,6,1,501.51893,384.54758,5,1.42129,19,5.114696,2.702703
10800,72,18518.52,2,7,3,6,3,814.526365,595.872002,10,5.767573,20,7.179338,1.403509
10805,72,3921.57,4,7,3,6,27,245.441391,220.318026,6,0.386427,19,1.287125,2.325581
10806,72,7625.27,2,7,3,6,27,507.808226,394.833174,9,2.516924,18,6.250652,1.290323
10807,72,4901.96,4,7,3,6,3,234.379629,231.408207,7,1.737427,19,2.337372,2.272727
10808,100,6209.15,3,7,3,6,11,641.852257,526.337302,6,3.190003,17,3.877334,1.538462
10810,99,9803.92,5,7,3,6,4,838.391992,652.333434,9,6.408962,18,7.755805,2.666667
10811,99,3921.57,2,7,3,6,26,663.191014,600.524499,6,4.879552,18,5.515048,2.790698
10814,70,10348.58,4,7,3,6,12,621.105462,452.627781,7,2.816431,20,4.893221,1.538462
10815,110,16339.87,5,7,3,6,1,417.307565,318.353789,9,3.61868,13,4.409552,2.564103
10818,143,14161.22,13,7,3,6,3,1579.056816,1292.801219,6,13.369618,19,12.805802,2.325581
10821,99,5991.29,6,5,3,6,26,995.809002,823.904877,7,8.175722,18,8.891972,3.076923
10822,99,14161.22,2,5,3,6,18,217.33122,166.836993,4,0.131976,21,1.497238,1.818182
10824,99,9803.92,4,7,3,6,9,561.245073,460.46705,7,1.620739,19,5.370604,1.694915
10827,165,9041.39,6,7,3,6,10,883.5449,614.892905,7,6.668239,19,9.926974,2.564103
10830,143,9803.92,5,7,3,6,25,990.067563,781.340449,6,7.618376,20,8.280476,1.403509
10831,99,25054.47,4,7,3,6,26,847.644595,695.244239,7,5.144269,18,6.752521,2.142857
10832,99,7625.27,3,7,3,6,26,686.469421,547.446826,7,5.864167,19,6.694365,2.380952
11056,150,19607.84,2,7,3,6,1,925.706336,775.668278,8,9.450601,19,6.253286,2.564103
11058,180,32679.74,4,7,3,6,11,698.332468,585.096123,6,7.086274,18,4.448922,2.790698
11059,150,15250.54,1,7,3,6,11,969.855945,733.107983,6,14.03184,18,5.627459,2.105263
11063,400,64270.15,4,7,3,6,11,1289.105987,1066.361937,6,17.12377,17,15.310948,2.978723
11064,150,22984.75,4,7,3,6,8,646.333284,610.80541,8,4.686577,16,6.916542,3.478261
11069,200,16339.87,4,7,3,6,4,489.163132,380.792822,5,5.861418,18,6.827622,1.333333
11071,180,18191.72,1,7,3,6,6,524.903328,533.629711,6,2.789565,19,4.635272,2.564103
11072,175,26143.79,5,7,3,6,5,1317.740076,983.670572,6,16.223065,20,11.514813,1.333333
11073,180,17429.19,3,7,3,6,1,338.892527,303.975362,6,3.164673,18,4.225713,2.553191
11077,200,37037.04,4,7,3,6,8,1023.167794,723.863629,7,13.174731,21,9.652126,1.25
11081,200,32679.74,6,7,3,6,9,1296.095451,849.016004,7,11.585423,19,12.065539,2.631579
11086,180,25054.47,6,7,3,6,10,1476.403474,1122.790688,6,11.201293,19,7.039012,4
11090,280,34858.39,5,7,3,6,9,1126.183142,805.593056,4,10.597338,15,14.052505,3.103448
11092,180,21350.76,4,7,3,6,7,1040.611586,778.850102,7,10.655003,22,6.831836,2.352941
11094,180,45751.63,5,7,3,6,8,1443.227203,1098.571967,6,14.997416,19,19.868272,1.538462
11104,180,24291.94,6,7,3,6,2,1115.722603,1092.959384,7,9.373169,18,9.160102,2.926829
11107,300,41394.34,4,7,3,6,10,1272.146839,978.844378,7,12.336691,18,17.89949,2.068966
11115,200,28322.44,9,7,3,6,2,844.675576,631.17625,7,8.461756,17,8.74578,2.641509
11116,234,28322.44,3,7,3,6,7,1348.790938,908.842222,6,14.897156,18,11.807382,2.727273
11117,200,18518.52,7,7,3,6,11,958.207145,754.901068,6,8.117011,18,6.063891,1.73913
11119,220,26143.79,4,7,3,6,5,1579.048821,1136.21064,6,14.463109,19,16.727051,1.639344
11129,400,51198.26,1,7,3,2,2,1307.057114,816.247596,8,10.296429,20,8.914553,2.222222
11131,272,51198.26,2,7,3,6,20,1028.293995,657.614312,6,10.6774,19,10.347345,2.5
11133,280,32679.74,4,7,3,2,1,710.29808,459.721055,7,5.33973,18,6.43816,3.333333
11137,500,41394.34,1,4,3,6,18,1009.55903,864.023682,7,11.276543,19,11.629891,1.886792
11145,264,64270.15,4,7,3,2,8,2030.628069,1743.385269,8,17.310997,18,14.45499,2.5
11146,500,87145.97,5,7,3,6,11,3043.934566,1919.7244,6,8.661384,19,18.029286,1.960784
11147,400,87145.97,4,7,3,6,2,1398.238597,1050.807925,7,14.360492,19,15.015175,1.923077
11151,375,87145.97,2,7,3,6,2,1705.778534,1248.576403,9,7.540983,22,10.400767,1.176471
11156,370,57734.2,4,4,3,2,12,1035.530273,881.778701,7,5.881617,17,9.934142,4.666667
11157,175,57734.2,4,7,3,2,2,728.804533,822.305885,7,3.368476,18,2.697323,2.033898
11158,314,37037.04,1,7,3,6,15,981.202568,807.280725,9,4.696129,19,9.239964,2.702703
11159,475,87145.97,3,7,3,6,24,2472.260322,1809.86108,8,17.393703,19,22.416125,2.857143
11161,200,57734.2,2,7,3,6,12,948.530149,679.34206,7,11.879231,18,8.566124,2.857143
11164,310,57734.2,1,0,3,6,19,582.903405,437.155346,9,3.855768,17,5.192033,4.210526
11165,300,87145.97,2,4,3,6,13,1284.806545,883.360003,7,11.928819,19,6.978986,3.846154
11169,300,18518.52,1,4,3,2,1,703.002084,534.536214,10,3.37422,19,4.555907,2.702703
11170,253,87145.97,4,7,3,6,9,2047.73315,1603.120029,8,7.325422,19,23.608662,2.173913
11172,250,51198.26,4,7,3,2,12,2039.037875,1358.903764,7,16.271228,19,13.733893,3.809524
11174,400,87145.97,2,7,3,6,11,611.132394,585.685278,6,3.43053,18,3.964898,1.25
11178,280,57734.2,2,7,3,6,6,1513.51278,1174.727773,10,16.859273,18,18.871275,2.857143
11182,290,57734.2,4,7,3,6,8,1633.801863,1227.911525,7,8.595564,18,12.839962,2.307692
11183,275,22875.82,1,7,3,2,14,1000.323075,842.273266,8,3.794882,19,5.275515,2.222222
11186,435,87145.97,5,7,3,6,2,1841.926542,1532.441878,7,10.346299,19,12.162189,3.125
11187,320,37037.04,3,7,3,6,1,1167.77943,890.033194,10,2.703,18,12.901366,2.142857
11189,425,64270.15,2,4,3,6,10,1299.09127,1092.687074,8,5.803701,18,12.526314,3.75
11195,230,70806.1,1,0,3,2,6,1411.9456,1006.369683,9,4.092187,19,8.185688,4.347826
11199,400,87145.97,2,7,3,6,4,1864.546252,1533.824223,7,8.778484,19,8.11807,3.448276
11206,250,51198.26,2,7,3,2,5,1012.42299,797.547043,7,7.794665,20,6.338573,2.352941
11207,400,51198.26,4,6,3,2,3,1916.318897,1599.872221,8,11.132638,19,17.155196,2.173913
11213,42,2178.65,5,0,0,1,7,119.055034,100.135627,6,1.165906,18,2.701396,1.5
